repository_owner,repository_name,file_url,total_h1,total_h2,total_h3,total_h4,total_h5,total_h6,median_h2_under_h1,median_h3_under_h1,median_h4_under_h1,median_h5_under_h1,median_h6_under_h1,median_h3_under_h2,median_h4_under_h2,median_h5_under_h2,median_h6_under_h2,median_h4_under_h3,median_h5_under_h3,median_h6_under_h3,median_h5_under_h4,median_h6_under_h4,median_h6_under_h5,avg_loc_h1,median_loc_h1,avg_loc_h2,median_loc_h2,avg_loc_h3,median_loc_h3,avg_loc_h4,median_loc_h4,avg_loc_h5,median_loc_h5,avg_loc_h6,median_loc_h6
BernhardPollerspoeck,PlusUi,https://github.com/BernhardPollerspoeck/PlusUi/blob/master/.github/copilot-instructions.md,0,4,15,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,15.5,4.133333333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0
invokable,google-sheets-project,https://github.com/invokable/google-sheets-project/blob/main/.github/copilot-instructions.md,1,7,11,0,0,0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,16.857142857142858,13.0,3.1818181818181817,3.0,0.0,0.0,0.0,0.0,0.0,0.0
invokable,laravel-google-searchconsole,https://github.com/invokable/laravel-google-searchconsole/blob/main/.github/copilot-instructions.md,1,11,24,0,0,0,11.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,148.0,12.454545454545455,8.0,3.6666666666666665,4.0,0.0,0.0,0.0,0.0,0.0,0.0
invokable,laravel-mastodon-api,https://github.com/invokable/laravel-mastodon-api/blob/main/.github/copilot-instructions.md,1,3,4,0,0,0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,25.333333333333332,26.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
invokable,sail-db-backup,https://github.com/invokable/sail-db-backup/blob/main/.github/copilot-instructions.md,1,7,21,2,0,0,7.0,21.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,14.0,12.0,3.0952380952380953,3.0,2.0,2.0,0.0,0.0,0.0,0.0
invokable,laravel-google-photos,https://github.com/invokable/laravel-google-photos/blob/main/.github/copilot-instructions.md,1,8,26,3,0,0,8.0,26.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,104.0,11.875,11.0,2.6153846153846154,2.5,0.0,0.0,0.0,0.0,0.0,0.0
invokable,laravel-notification-discord-webhook,https://github.com/invokable/laravel-notification-discord-webhook/blob/main/.github/copilot-instructions.md,1,3,4,0,0,0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,22.333333333333332,27.0,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0
invokable,laravel-line-sdk,https://github.com/invokable/laravel-line-sdk/blob/main/.github/copilot-instructions.md,1,7,6,0,0,0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,15.857142857142858,17.0,9.333333333333334,8.5,0.0,0.0,0.0,0.0,0.0,0.0
invokable,laravel-bluesky,https://github.com/invokable/laravel-bluesky/blob/main/.github/copilot-instructions.md,1,5,20,24,0,0,5.0,20.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,261.0,51.2,37.0,8.55,5.5,4.0,3.5,0.0,0.0,0.0,0.0
debs-obrien,debbie.codes,https://github.com/debs-obrien/debbie.codes/blob/main/.github/copilot-instructions.md,1,7,0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,4.142857142857143,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
github,gh-gei,https://github.com/github/gh-gei/blob/main/.github/copilot-instructions.md,0,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
github,awesome-copilot,https://github.com/github/awesome-copilot/blob/main/.github/copilot-instructions.md,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
github,branch-deploy,https://github.com/github/branch-deploy/blob/main/.github/copilot-instructions.md,1,6,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
github,gh-models,https://github.com/github/gh-models/blob/main/.github/copilot-instructions.md,1,7,13,0,0,0,7.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,7.0,6.0,2.6153846153846154,3.0,0.0,0.0,0.0,0.0,0.0,0.0
github,contributors,https://github.com/github/contributors/blob/main/.github/copilot-instructions.md,1,3,2,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,5.0,5.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
github,issue-metrics,https://github.com/github/issue-metrics/blob/main/.github/copilot-instructions.md,1,3,2,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,5.0,5.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
better-together-org,community-engine-rails,https://github.com/better-together-org/community-engine-rails/blob/main/.github/copilot-instructions.md,1,5,11,0,0,0,5.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,163.0,31.4,32.0,9.454545454545455,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Ucodia,wattsup-vscode-copilot-chat,https://github.com/Ucodia/wattsup-vscode-copilot-chat/blob/main/.github/copilot-instructions.md,1,8,21,10,0,0,8.0,21.0,10.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,256.0,31.0,16.0,10.476190476190476,5.0,8.5,4.0,0.0,0.0,0.0,0.0
labd,commercetools-node-mock,https://github.com/labd/commercetools-node-mock/blob/main/.github/copilot-instructions.md,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
open-metadata,OpenMetadata,https://github.com/open-metadata/OpenMetadata/blob/main/.github/copilot-instructions.md,2,26,50,3,0,0,13.0,25.0,1.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,162.0,11.384615384615385,10.0,4.18,5.0,12.333333333333334,12.0,0.0,0.0,0.0,0.0
timmo001,system-bridge,https://github.com/timmo001/system-bridge/blob/master/.github/copilot-instructions.md,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBartos,BayesTools,https://github.com/FBartos/BayesTools/blob/master/.github/copilot-instructions.md,1,11,8,0,0,0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,6.909090909090909,7.0,2.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pelikhan,action-continuous-comments,https://github.com/pelikhan/action-continuous-comments/blob/main/.github/copilot-instructions.md,1,6,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
autoguru-au,overdrive,https://github.com/autoguru-au/overdrive/blob/main/.github/copilot-instructions.md,1,9,17,0,0,0,9.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,8.333333333333334,6.0,2.235294117647059,1.0,0.0,0.0,0.0,0.0,0.0,0.0
commjoen,generated-game-experiment,https://github.com/commjoen/generated-game-experiment/blob/main/.github/copilot-instructions.md,1,9,16,0,0,0,9.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,8.88888888888889,9.0,3.3125,3.0,0.0,0.0,0.0,0.0,0.0,0.0
swingerman,lovelace-fluid-level-background-card,https://github.com/swingerman/lovelace-fluid-level-background-card/blob/master/.github/copilot-instructions.md,1,7,12,2,0,0,7.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,7.428571428571429,6.0,2.8333333333333335,3.5,1.5,1.5,0.0,0.0,0.0,0.0
gitroomhq,postiz-app,https://github.com/gitroomhq/postiz-app/blob/main/.github/copilot-instructions.md,2,8,2,0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,26.5,5.125,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GovAlta,ui-components,https://github.com/GovAlta/ui-components/blob/main/.github/copilot-instructions.md,1,5,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hackdays-io,toban,https://github.com/hackdays-io/toban/blob/main/.github/copilot-instructions.md,1,11,18,3,0,0,11.0,18.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,11.636363636363637,11.0,4.888888888888889,4.0,4.666666666666667,4.0,0.0,0.0,0.0,0.0
amp-labs,connectors,https://github.com/amp-labs/connectors/blob/main/.github/copilot-instructions.md,0,1,11,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,8.545454545454545,5.0,0.0,0.0,0.0,0.0,0.0,0.0
tmforum-oda,oda-canvas,https://github.com/tmforum-oda/oda-canvas/blob/main/.github/copilot-instructions.md,1,7,0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,5.285714285714286,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MemoWikis,webapp,https://github.com/MemoWikis/webapp/blob/main/.github/copilot-instructions.md,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
book000,twitterts,https://github.com/book000/twitterts/blob/master/.github/copilot-instructions.md,1,15,34,2,0,0,15.0,34.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,165.0,10.0,9.0,3.3823529411764706,3.0,4.5,4.5,0.0,0.0,0.0,0.0
omnistrate-oss,omnistrate-ctl,https://github.com/omnistrate-oss/omnistrate-ctl/blob/main/.github/copilot-instructions.md,1,3,4,0,0,0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,8.666666666666666,4.0,4.25,4.5,0.0,0.0,0.0,0.0,0.0,0.0
cybersemics,em,https://github.com/cybersemics/em/blob/main/.github/copilot-instructions.md,0,1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,3.1666666666666665,3.0,0.0,0.0,0.0,0.0,0.0,0.0
linkerd,linkerd2-proxy,https://github.com/linkerd/linkerd2-proxy/blob/main/.github/copilot-instructions.md,1,5,9,0,0,0,5.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,18.8,15.0,7.888888888888889,6.0,0.0,0.0,0.0,0.0,0.0,0.0
TimBeyer,node-dlx,https://github.com/TimBeyer/node-dlx/blob/master/.github/copilot-instructions.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,5.666666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nandyalu,trailarr,https://github.com/nandyalu/trailarr/blob/main/.github/copilot-instructions.md,1,10,8,0,0,0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,6.8,5.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hathach,tinyusb,https://github.com/hathach/tinyusb/blob/master/.github/copilot-instructions.md,1,4,18,0,0,0,4.0,18.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,28.75,24.0,5.388888888888889,5.0,0.0,0.0,0.0,0.0,0.0,0.0
OpenQuester,OpenQuester,https://github.com/OpenQuester/OpenQuester/blob/main/.github/copilot-instructions.md,1,9,1,0,0,0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,7.333333333333333,8.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
raycast,extensions,https://github.com/raycast/extensions/blob/main/.github/copilot-instructions.md,1,12,21,0,0,0,12.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,8.25,7.0,2.2857142857142856,2.0,0.0,0.0,0.0,0.0,0.0,0.0
remotion-dev,remotion,https://github.com/remotion-dev/remotion/blob/main/.github/copilot-instructions.md,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sybrew,the-seo-framework,https://github.com/sybrew/the-seo-framework/blob/master/.github/copilot-instructions.md,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NuGet,NuGetGallery,https://github.com/NuGet/NuGetGallery/blob/main/.github/copilot-instructions.md,1,12,3,0,0,0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,6.166666666666667,5.5,2.6666666666666665,3.0,0.0,0.0,0.0,0.0,0.0,0.0
foxminchan,BookWorm,https://github.com/foxminchan/BookWorm/blob/main/.github/copilot-instructions.md,1,3,2,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,7.666666666666667,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
thrasher-corp,gocryptotrader,https://github.com/thrasher-corp/gocryptotrader/blob/master/.github/copilot-instructions.md,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
andrejvysny,spendly,https://github.com/andrejvysny/spendly/blob/main/.github/copilot-instructions.md,1,6,17,0,0,0,6.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,11.5,14.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
kingstinct,zemble,https://github.com/kingstinct/zemble/blob/main/.github/copilot-instructions.md,1,4,2,3,0,0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,29.0,29.0,5.75,2.0,7.5,7.5,1.0,1.0,0.0,0.0,0.0,0.0
kingstinct,react-native-healthkit,https://github.com/kingstinct/react-native-healthkit/blob/master/.github/copilot-instructions.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
httpdss,struct,https://github.com/httpdss/struct/blob/main/.github/copilot-instructions.md,1,2,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
justtrackio,gosoline,https://github.com/justtrackio/gosoline/blob/main/.github/copilot-instructions.md,1,5,16,0,0,0,5.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,23.0,21.0,6.125,5.0,0.0,0.0,0.0,0.0,0.0,0.0
RosegoldMC,rosegold.cr,https://github.com/RosegoldMC/rosegold.cr/blob/main/.github/copilot-instructions.md,1,7,13,2,0,0,7.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,7.428571428571429,8.0,1.7692307692307692,1.0,1.0,1.0,0.0,0.0,0.0,0.0
nashtech-garage,ntg-agent,https://github.com/nashtech-garage/ntg-agent/blob/main/.github/copilot-instructions.md,1,17,25,0,0,0,16.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,137.0,7.176470588235294,6.0,3.28,4.0,0.0,0.0,0.0,0.0,0.0,0.0
ShaunLawrie,PwshSpectreConsole,https://github.com/ShaunLawrie/PwshSpectreConsole/blob/main/.github/copilot-instructions.md,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mandcony,quantoniumos,https://github.com/mandcony/quantoniumos/blob/main/.github/copilot-instructions.md,1,4,8,0,0,0,4.0,8.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,9.5,8.0,2.875,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TypedDevs,bashunit,https://github.com/TypedDevs/bashunit/blob/main/.github/copilot-instructions.md,1,22,52,0,0,0,22.0,52.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,251.0,10.136363636363637,5.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sethjuarez,sustineo,https://github.com/sethjuarez/sustineo/blob/main/.github/copilot-instructions.md,1,9,0,0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,4.777777777777778,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sethjuarez,contoso-voice-agent,https://github.com/sethjuarez/contoso-voice-agent/blob/main/.github/copilot-instructions.md,1,10,24,14,0,0,10.0,24.0,14.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,16.8,12.5,5.958333333333333,4.0,2.5714285714285716,3.0,0.0,0.0,0.0,0.0
glu-lang,glu,https://github.com/glu-lang/glu/blob/main/.github/copilot-instructions.md,1,2,2,0,0,0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,13.0,13.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0
Kevinrob,guzzle-cache-middleware,https://github.com/Kevinrob/guzzle-cache-middleware/blob/master/.github/copilot-instructions.md,1,10,22,0,0,0,10.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,11.2,12.0,3.6818181818181817,3.5,0.0,0.0,0.0,0.0,0.0,0.0
ublue-os,bluefin-lts,https://github.com/ublue-os/bluefin-lts/blob/main/.github/copilot-instructions.md,1,10,18,0,0,0,10.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,124.0,11.2,10.5,4.666666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0
ublue-os,bluefin,https://github.com/ublue-os/bluefin/blob/main/.github/copilot-instructions.md,1,10,23,0,0,0,10.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,196.0,18.5,19.0,6.391304347826087,5.0,0.0,0.0,0.0,0.0,0.0,0.0
ublue-os,packages,https://github.com/ublue-os/packages/blob/main/.github/copilot-instructions.md,1,13,13,0,0,0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,6.769230769230769,4.0,3.923076923076923,5.0,0.0,0.0,0.0,0.0,0.0,0.0
home-assistant,frontend,https://github.com/home-assistant/frontend/blob/master/.github/copilot-instructions.md,1,8,26,11,0,0,8.0,26.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,188.0,32.625,26.0,8.576923076923077,4.5,7.909090909090909,5.0,0.0,0.0,0.0,0.0
ssilve1989,ulti-project,https://github.com/ssilve1989/ulti-project/blob/master/.github/copilot-instructions.md,1,4,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,15.75,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AstrBotDevs,AstrBot,https://github.com/AstrBotDevs/AstrBot/blob/master/.github/copilot-instructions.md,1,4,7,0,0,0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,10.5,4.0,3.4285714285714284,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Insight-Services-APAC,ingenious,https://github.com/Insight-Services-APAC/ingenious/blob/main/.github/copilot-instructions.md,1,2,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
azure-ai-foundry,foundry-samples,https://github.com/azure-ai-foundry/foundry-samples/blob/main/.github/copilot-instructions.md,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asgardeo,thunder,https://github.com/asgardeo/thunder/blob/main/.github/copilot-instructions.md,1,5,19,2,0,0,5.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,148.0,28.6,10.0,4.631578947368421,4.0,4.0,4.0,0.0,0.0,0.0,0.0
tobi01001,LED_Stripe_Dynamic_web_conf,https://github.com/tobi01001/LED_Stripe_Dynamic_web_conf/blob/main/.github/copilot-instructions.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,10.333333333333334,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparkfabrik,company-playbook,https://github.com/sparkfabrik/company-playbook/blob/master/.github/copilot-instructions.md,1,7,15,0,0,0,7.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,116.0,15.285714285714286,15.0,5.466666666666667,7.0,0.0,0.0,0.0,0.0,0.0,0.0
zumasys,docs,https://github.com/zumasys/docs/blob/master/.github/copilot-instructions.md,1,10,5,4,0,0,10.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,9.0,6.0,8.8,5.0,6.0,6.0,0.0,0.0,0.0,0.0
Cratis,Chronicle,https://github.com/Cratis/Chronicle/blob/main/.github/copilot-instructions.md,1,10,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,7.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FidelusAleksander,ghcertified,https://github.com/FidelusAleksander/ghcertified/blob/master/.github/copilot-instructions.md,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kasper573,mp,https://github.com/kasper573/mp/blob/main/.github/copilot-instructions.md,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adeze,raindrop-mcp,https://github.com/adeze/raindrop-mcp/blob/master/.github/copilot-instructions.md,1,8,0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,4.625,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
python-cachier,cachier,https://github.com/python-cachier/cachier/blob/master/.github/copilot-instructions.md,1,9,2,0,0,0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,6.333333333333333,4.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0
MaxKorlaar,hypixel-signatures,https://github.com/MaxKorlaar/hypixel-signatures/blob/main/.github/copilot-instructions.md,1,22,17,0,0,0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,5.636363636363637,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
esphome,esphome-devices,https://github.com/esphome/esphome-devices/blob/main/.github/copilot-instructions.md,1,5,8,4,0,0,5.0,8.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,17.6,6.0,9.125,2.0,4.75,2.5,0.0,0.0,0.0,0.0
