repository_owner,repository_name,file_url,total_h1,total_h2,total_h3,total_h4,total_h5,total_h6,median_h2_under_h1,median_h3_under_h1,median_h4_under_h1,median_h5_under_h1,median_h6_under_h1,median_h3_under_h2,median_h4_under_h2,median_h5_under_h2,median_h6_under_h2,median_h4_under_h3,median_h5_under_h3,median_h6_under_h3,median_h5_under_h4,median_h6_under_h4,median_h6_under_h5,avg_loc_h1,median_loc_h1,avg_loc_h2,median_loc_h2,avg_loc_h3,median_loc_h3,avg_loc_h4,median_loc_h4,avg_loc_h5,median_loc_h5,avg_loc_h6,median_loc_h6
pathintegral-institute,mcpm.sh,https://github.com/pathintegral-institute/mcpm.sh/blob/main/CLAUDE.md,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Extralit,extralit,https://github.com/Extralit/extralit/blob/main/CLAUDE.md,1,3,9,0,0,0,3.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,11.666666666666666,5.0,2.3333333333333335,3.0,0.0,0.0,0.0,0.0,0.0,0.0
svilupp,PromptingTools.jl,https://github.com/svilupp/PromptingTools.jl/blob/main/CLAUDE.md,1,6,11,0,0,0,6.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,16.333333333333332,9.5,6.090909090909091,2.0,0.0,0.0,0.0,0.0,0.0,0.0
brandon-schabel,Promptliano,https://github.com/brandon-schabel/Promptliano/blob/main/CLAUDE.md,2,16,28,21,0,0,8.0,14.0,10.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.5,141.5,16.6875,8.0,5.857142857142857,5.0,2.9523809523809526,1.0,0.0,0.0,0.0,0.0
wfukatsu,microservices-example,https://github.com/wfukatsu/microservices-example/blob/main/CLAUDE.md,1,10,4,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0,8.6,5.5,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0
coreyja,coreyja.com,https://github.com/coreyja/coreyja.com/blob/main/CLAUDE.md,1,7,15,0,0,0,7.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,10.0,5.0,2.533333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sgcarstrends,sgcarstrends,https://github.com/sgcarstrends/sgcarstrends/blob/main/CLAUDE.md,3,20,14,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.66666666666667,23.0,9.7,5.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
ruvnet,ruv-FANN,https://github.com/ruvnet/ruv-FANN/blob/main/CLAUDE.md,1,13,34,0,0,0,13.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,236.0,17.153846153846153,14.0,4.911764705882353,4.0,0.0,0.0,0.0,0.0,0.0,0.0
ruvnet,claude-flow,https://github.com/ruvnet/claude-flow/blob/main/CLAUDE.md,2,17,31,0,0,0,8.5,15.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,94.5,9.823529411764707,6.0,3.096774193548387,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jey3dayo,dotfiles,https://github.com/jey3dayo/dotfiles/blob/main/CLAUDE.md,1,7,12,3,0,0,7.0,12.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,10.714285714285714,10.0,4.083333333333333,3.0,3.3333333333333335,3.0,0.0,0.0,0.0,0.0
washanhanzi,cargo-appraiser,https://github.com/washanhanzi/cargo-appraiser/blob/main/CLAUDE.md,1,7,10,0,0,0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,96.0,12.714285714285714,5.0,5.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0
stargately,beancount-mobile,https://github.com/stargately/beancount-mobile/blob/main/CLAUDE.md,1,8,15,0,0,0,8.0,15.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,10.25,10.5,3.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0
hivesolutions,appier,https://github.com/hivesolutions/appier/blob/master/CLAUDE.md,1,4,6,0,0,0,4.0,6.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,8.5,5.5,2.6666666666666665,1.5,0.0,0.0,0.0,0.0,0.0,0.0
jozu-ai,promptkit,https://github.com/jozu-ai/promptkit/blob/main/CLAUDE.md,1,2,8,0,0,0,2.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,18.5,18.5,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
module-federation,core,https://github.com/module-federation/core/blob/main/CLAUDE.md,1,11,28,4,0,0,11.0,28.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,217.0,18.727272727272727,15.0,6.357142857142857,4.0,6.5,6.5,0.0,0.0,0.0,0.0
Akira-Papa,Claude-Code-Communication,https://github.com/Akira-Papa/Claude-Code-Communication/blob/main/CLAUDE.md,1,4,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,1.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
basicmachines-co,basic-memory,https://github.com/basicmachines-co/basic-memory/blob/main/CLAUDE.md,1,5,13,0,0,0,5.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,37.6,25.0,12.461538461538462,12.0,0.0,0.0,0.0,0.0,0.0,0.0
LuthienResearch,luthien_control,https://github.com/LuthienResearch/luthien_control/blob/main/CLAUDE.md,1,4,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,6.25,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cablehead,gpt2099.nu,https://github.com/cablehead/gpt2099.nu/blob/main/CLAUDE.md,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cablehead,stacks,https://github.com/cablehead/stacks/blob/main/CLAUDE.md,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cablehead,http-nu,https://github.com/cablehead/http-nu/blob/main/CLAUDE.md,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sugyan,claude-code-webui,https://github.com/sugyan/claude-code-webui/blob/main/CLAUDE.md,1,14,18,0,0,0,14.0,18.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,7.714285714285714,6.5,2.888888888888889,2.5,0.0,0.0,0.0,0.0,0.0,0.0
theopenco,llmgateway,https://github.com/theopenco/llmgateway/blob/main/CLAUDE.md,1,7,19,2,0,0,7.0,19.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,18.714285714285715,18.0,5.2631578947368425,5.0,5.5,5.5,0.0,0.0,0.0,0.0
hashintel,hash,https://github.com/hashintel/hash/blob/main/CLAUDE.md,2,9,6,0,0,0,4.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,58.5,11.88888888888889,11.0,4.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
vinceglb,FileKit,https://github.com/vinceglb/FileKit/blob/main/CLAUDE.md,1,3,4,0,0,0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,8.0,4.0,3.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0
cloudflare,workerd,https://github.com/cloudflare/workerd/blob/main/CLAUDE.md,1,9,9,0,0,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,7.444444444444445,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
cloudflare,workers-sdk,https://github.com/cloudflare/workers-sdk/blob/main/CLAUDE.md,1,7,0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,7.714285714285714,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kawax,nostr-vercel-api,https://github.com/kawax/nostr-vercel-api/blob/main/CLAUDE.md,1,3,10,0,0,0,3.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,10.666666666666666,4.0,1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
OskarStark,enum-helper,https://github.com/OskarStark/enum-helper/blob/main/CLAUDE.md,1,2,6,0,0,0,2.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,15.5,15.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
ScanR,TypeR,https://github.com/ScanR/TypeR/blob/master/CLAUDE.md,1,5,4,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,8.4,7.0,4.25,4.5,0.0,0.0,0.0,0.0,0.0,0.0
tegnike,aituber-kit,https://github.com/tegnike/aituber-kit/blob/main/CLAUDE.md,1,5,11,0,0,0,5.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,9.2,4.0,2.727272727272727,3.0,0.0,0.0,0.0,0.0,0.0,0.0
tegnike,aituber-list,https://github.com/tegnike/aituber-list/blob/main/CLAUDE.md,1,6,5,0,0,0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,5.333333333333333,4.0,3.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0
ca-risken,doc,https://github.com/ca-risken/doc/blob/master/CLAUDE.md,1,6,10,0,0,0,6.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,8.666666666666666,6.5,3.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0
BretJohnson,hot-preview,https://github.com/BretJohnson/hot-preview/blob/main/CLAUDE.md,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jiahaoxiang2000,claude-code-zed,https://github.com/jiahaoxiang2000/claude-code-zed/blob/main/CLAUDE.md,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yinzhenyu-su,weekly-git-summary,https://github.com/yinzhenyu-su/weekly-git-summary/blob/main/CLAUDE.md,2,7,18,5,0,0,3.5,9.0,2.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,17.428571428571427,16.0,5.333333333333333,4.0,3.2,3.0,0.0,0.0,0.0,0.0
yinzhenyu-su,api-typing,https://github.com/yinzhenyu-su/api-typing/blob/main/CLAUDE.md,1,3,10,0,0,0,3.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,15.333333333333334,12.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0
brunoamaral,gregory-ai,https://github.com/brunoamaral/gregory-ai/blob/main/CLAUDE.md,1,7,11,0,0,0,7.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,6.857142857142857,8.0,2.909090909090909,4.0,0.0,0.0,0.0,0.0,0.0,0.0
J-Tech-Japan,Sekiban,https://github.com/J-Tech-Japan/Sekiban/blob/main/CLAUDE.md,1,4,5,0,0,0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,9.5,4.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
zuplo,docs,https://github.com/zuplo/docs/blob/main/CLAUDE.md,1,5,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,5.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AodhanHayter,opencode-flake,https://github.com/AodhanHayter/opencode-flake/blob/master/CLAUDE.md,1,7,0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,3.2857142857142856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clidey,dory,https://github.com/clidey/dory/blob/main/CLAUDE.md,1,6,10,0,0,0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,9.833333333333334,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0
SingularitySociety,ai_geography,https://github.com/SingularitySociety/ai_geography/blob/main/CLAUDE.md,1,5,5,0,0,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,8.2,6.0,4.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0
567-labs,kura,https://github.com/567-labs/kura/blob/main/CLAUDE.md,1,5,22,0,0,0,5.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,16.6,10.0,2.6363636363636362,2.0,0.0,0.0,0.0,0.0,0.0,0.0
567-labs,instructor,https://github.com/567-labs/instructor/blob/main/CLAUDE.md,2,19,13,0,0,0,9.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.5,107.5,10.263157894736842,7.0,5.384615384615385,4.0,0.0,0.0,0.0,0.0,0.0,0.0
scafoldr,scafoldr,https://github.com/scafoldr/scafoldr/blob/main/CLAUDE.md,1,6,6,0,0,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,9.166666666666666,5.5,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BerriAI,litellm,https://github.com/BerriAI/litellm/blob/main/CLAUDE.md,1,4,13,0,0,0,4.0,13.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,16.0,16.5,3.8461538461538463,4.0,0.0,0.0,0.0,0.0,0.0,0.0
ryanaidilp,stadata_flutter_sdk,https://github.com/ryanaidilp/stadata_flutter_sdk/blob/main/CLAUDE.md,1,15,20,0,0,0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,133.0,7.8,5.0,3.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0
INQTR,poker-planning,https://github.com/INQTR/poker-planning/blob/main/CLAUDE.md,1,7,12,0,0,0,7.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,11.285714285714286,4.0,4.583333333333333,3.5,0.0,0.0,0.0,0.0,0.0,0.0
Shopify,roast,https://github.com/Shopify/roast/blob/main/CLAUDE.md,1,13,7,1,0,0,13.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,131.0,9.0,6.0,3.142857142857143,0.0,7.0,7.0,0.0,0.0,0.0,0.0
juanibiapina,dotfiles,https://github.com/juanibiapina/dotfiles/blob/main/CLAUDE.md,1,3,7,0,0,0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,16.333333333333332,5.0,5.285714285714286,4.0,0.0,0.0,0.0,0.0,0.0,0.0
strickvl,tinbox,https://github.com/strickvl/tinbox/blob/main/CLAUDE.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lightdash,lightdash,https://github.com/lightdash/lightdash/blob/main/CLAUDE.md,1,15,0,0,0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,5.066666666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
itzam-ai,itzam,https://github.com/itzam-ai/itzam/blob/main/CLAUDE.md,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pocketsizefund,pocketsizefund,https://github.com/pocketsizefund/pocketsizefund/blob/master/CLAUDE.md,1,6,10,0,0,0,6.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,12.833333333333334,9.5,4.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0
mizchi,similarity,https://github.com/mizchi/similarity/blob/main/CLAUDE.md,0,8,8,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.875,5.5,7.125,5.0,0.0,0.0,0.0,0.0,0.0,0.0
jaye773,youtube-summarizer,https://github.com/jaye773/youtube-summarizer/blob/main/CLAUDE.md,1,14,29,0,0,0,14.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,161.0,10.5,11.0,4.0344827586206895,4.0,0.0,0.0,0.0,0.0,0.0,0.0
wvlet,wvlet,https://github.com/wvlet/wvlet/blob/main/CLAUDE.md,1,15,21,0,0,0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,146.0,8.666666666666666,2.0,4.190476190476191,4.0,0.0,0.0,0.0,0.0,0.0,0.0
wvlet,airframe,https://github.com/wvlet/airframe/blob/main/CLAUDE.md,1,11,20,0,0,0,11.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,8.272727272727273,7.0,2.45,3.0,0.0,0.0,0.0,0.0,0.0,0.0
vgreg,MeatPy,https://github.com/vgreg/MeatPy/blob/main/CLAUDE.md,1,4,11,0,0,0,4.0,11.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,10.5,9.0,2.727272727272727,3.0,0.0,0.0,0.0,0.0,0.0,0.0
komura-c,MusiL,https://github.com/komura-c/MusiL/blob/main/CLAUDE.md,1,6,5,0,0,0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,5.166666666666667,3.5,2.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0
aldinokemal,go-whatsapp-web-multidevice,https://github.com/aldinokemal/go-whatsapp-web-multidevice/blob/main/CLAUDE.md,1,3,10,0,0,0,3.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,18.0,13.0,3.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0
vanities,swiftchan,https://github.com/vanities/swiftchan/blob/master/CLAUDE.md,1,4,9,0,0,0,4.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,14.25,5.0,4.555555555555555,4.0,0.0,0.0,0.0,0.0,0.0,0.0
vanities,swiftbible,https://github.com/vanities/swiftbible/blob/master/CLAUDE.md,1,10,35,29,0,0,10.0,35.0,29.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,234.0,22.4,9.5,5.371428571428571,5.0,2.6551724137931036,3.0,0.0,0.0,0.0,0.0
adamsilverstein,wp-performance-wizard,https://github.com/adamsilverstein/wp-performance-wizard/blob/main/CLAUDE.md,1,2,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
talmolab,sleap-io,https://github.com/talmolab/sleap-io/blob/main/CLAUDE.md,1,5,2,0,0,0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,7.4,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
cubicdaiya,nginx-build,https://github.com/cubicdaiya/nginx-build/blob/master/CLAUDE.md,1,3,4,0,0,0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,15.666666666666666,9.0,9.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0
PasteBar,PasteBarApp,https://github.com/PasteBar/PasteBarApp/blob/main/CLAUDE.md,1,4,20,0,0,0,4.0,20.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,25.0,21.5,3.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0
mlflow,mlflow,https://github.com/mlflow/mlflow/blob/master/CLAUDE.md,1,8,10,0,0,0,8.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,5.5,5.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
baz-scm,awesome-reviewers,https://github.com/baz-scm/awesome-reviewers/blob/main/CLAUDE.md,1,1,4,0,0,0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,25.0,25.0,5.25,5.5,0.0,0.0,0.0,0.0,0.0,0.0
allenai,open-instruct,https://github.com/allenai/open-instruct/blob/main/CLAUDE.md,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imadaitelarabi,sparkboard,https://github.com/imadaitelarabi/sparkboard/blob/main/CLAUDE.md,1,8,5,4,0,0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,8.0,4.0,7.8,4.0,4.0,4.0,0.0,0.0,0.0,0.0
tech-systems,panes,https://github.com/tech-systems/panes/blob/master/CLAUDE.md,1,5,7,0,0,0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,9.8,5.0,4.428571428571429,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Red-Hat-AI-Innovation-Team,its_hub,https://github.com/Red-Hat-AI-Innovation-Team/its_hub/blob/main/CLAUDE.md,1,4,13,3,0,0,4.0,13.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,14.25,6.0,3.0,2.0,3.3333333333333335,3.0,0.0,0.0,0.0,0.0
Red-Hat-AI-Innovation-Team,sdg_hub,https://github.com/Red-Hat-AI-Innovation-Team/sdg_hub/blob/main/CLAUDE.md,1,6,10,0,0,0,6.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,9.0,5.5,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
kubefleet-dev,kubefleet,https://github.com/kubefleet-dev/kubefleet/blob/main/CLAUDE.md,1,7,18,0,0,0,7.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,102.0,13.428571428571429,9.0,3.5555555555555554,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPresense,ESPresense-companion,https://github.com/ESPresense/ESPresense-companion/blob/main/CLAUDE.md,1,9,18,0,0,0,9.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,11.333333333333334,8.0,3.2777777777777777,3.5,0.0,0.0,0.0,0.0,0.0,0.0
maciej-trebacz,ff7-ultima,https://github.com/maciej-trebacz/ff7-ultima/blob/main/CLAUDE.md,1,6,8,0,0,0,6.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,13.0,6.5,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
dotabod,frontend,https://github.com/dotabod/frontend/blob/master/CLAUDE.md,1,4,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,5.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dotabod,backend,https://github.com/dotabod/backend/blob/master/CLAUDE.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
